ID,Karma,About,Created,Updated
UMPUSTEN,1,,1434715925,1453170057
UMyProto,1,,1421871152,1453165463
UmDieWelt,65,,1423257610,1453166394
UmElDonya,5,"I am a person who wants to give other people the same opportunities that I have. It doesn't matter your ethnicity, gender, religion, or political beliefs. My goal is to have a positive impact on the world, and help people where I can.<p>I'm an award winning filmmaker, I'm one of the 25 under 25, and am a recipient of the Microsoft MVP Leadership award from execs at Microsoft. Ask me anything, and if I can help I will.",1351890677,1452907085
UmOkThatsCool,-2,,1368133714,1452912241
UmYeah,70,,1269463484,1452889058
UmairUKhan,9,,1276035814,1452889344
Umairkhurshid,1,,1427107307,1453167431
Umalu,2446,,1288070725,1450207814
Umay,-1,,1331290726,1452900562
Umbar,2,,1343694290,1452906637
Umbrella1983,1,,1405429438,1452931436
UmbrellaExile,1,,1282863925,1452889839
UmerJavaid,1,"Who we are?\nBeing Head Quartered in USA we are all set to present our humble services to quality Food lovers in Pakistan. Alimentoz is derived from a Spanish word alimento meaning nourishing food. As the name suggests we are an Executive Meal Service that truly, madly and deeply in love with quality food and do not hesitate to admit its sumptuous love affair with it. Alimentoz is catering to both Corporate and consumer queries. We love what we do and how we do it. \n0333 6386121\n+924235500309\n313-C Green City, Cantt Lahore 54000",1378983640,1450207814
Ummmmm,5,,1276706885,1452889344
Umn44,-14,,1447378578,1453173835
Umn55,-24,,1415998184,1450207814
Umofomia,124,,1251494004,1452491309
UmohPeter,1,"Co founder ARKDRILL",1383621483,1452918056
Umox,7,,1337282514,1452903018
Umr-at-Tawil,2,,1288468514,1452890432
Umtine778,1,,1286971130,1452890226
um09,1,,1319836188,1452898149
um304,60,,1346924280,1450207814
um3shg,-19,,1308549078,1452895004
um_ya,80,,1429544334,1453168320
uma001,1,,1311066267,1452895124
uma121,1,,1312546098,1452895595
uma555,1,,1310448228,1452895004
umaar,18,"Front end web developer.<p>[ my public key: https://keybase.io/umaar; my proof: https://keybase.io/umaar/sigs/E1Nbsx7wEFvPJByQL_exU7mlv7mQvFWQjXdUtox2A9o ]",1311446385,1450207814
umacsoft,1,,1336553459,1452902858
umadali,1,,1427816022,1453167657
umadrab,1,,1427806615,1453167657
umaeclipse,1,,1326896797,1452899533
umago,60,,1330433740,1450207814
umaguma,-8,,1449203009,1453174337
umahypnotist,1,,1342853852,1452904722
umair,8,,1209497499,1209497499
umair-a,1,"work at bitneer.com",1409566782,1453165595
umair12khalid,1,,1321121477,1452898376
umair_waheed,3,,1298814703,1452892498
umairhp,2,,1327578019,1452899681
umairj,45,http://umairj.com/about/,1303892368,1452893517
umairmehdi,3,,1439322256,1453171462
umairsiddique,12,http://hackernewsers.com/users/umairsiddique.html,1307126132,1450207814
umakane,1,,1303386605,1452893433
umakant,4,,1287803814,1452890369
umami,29,"Founder at Umami Collective, a distributed web development studio.<p>http://umamicollective.com<p>My name is Juan. My email address is my name at my company&#x27;s domain.",1331250461,1450207814
uman12,1,,1363385822,1452910877
umande85,1,,1252552282,1452890491
umangd,16,,1328769464,1450207814
umanghome,1,"Just hangin&#x27; around..",1434750663,1453170070
umangjaipuria,249,"http://umangjaipuria.com/<p>Calcutta --> Bangalore --> Palo Alto --> San Francisco",1219668985,1452886518
umanish21,1,,1435208070,1453174698
umanwizard,876,,1373053882,1452912220
umar1475,1,,1378732158,1452916205
umar_saif,44,,1298808436,1452892498
umarafridi,1,,1331176921,1452911418
umaravmargi,1,,1329560937,1452900115
umario,2,,1380320768,1452916907
umarkhokhar,1,,1288507010,1452890491
umarmung,53,,1320513534,1452898269
umarniz,4,,1418404966,1450267840
umarrana,-2,,1349964392,1452911622
umashankardas,2,,1326544468,1450207814
umate,1,,1414856066,1450207814
umatrangolo,5,,1403521849,1453175053
umaurer,1,,1278624529,1452889472
umbel,1,,1364939359,1452911564
umberto,1,,1405698757,1452927690
umbra,12,,1235754136,1452887175
umbrae,73,,1238616993,1450207814
umbramei,4,,1292558801,1452892465
umbrant,4,,1368425940,1450207814
umbrelify,1,,1407769503,1452928981
umbrella,7,,1359909072,1452909530
umbs,12,,1339014884,1450207814
umbsrd,5,,1397648223,1452923181
umbula,1,,1441737496,1453173208
umbuzeiroagora,1,"Muita notcia",1331932520,1452900782
umcaqmvw,1,,1397072913,1452922845
umdred11,2,,1302818299,1452893324
ume,11,"Co-founder at API Kaizen\nEmail: hn at sakkam dot com",1436405965,1453171487
umeboshi,285,,1418236436,1450267840
umeca74,1,,1334468375,1452901775
umen,25,,1247545644,1450207814
umenline,361,,1282569725,1450207814
umerhayat,2,,1339067777,1452903391
umerodesk,1,,1325151199,1452899203
umerseo,1,,1322587321,1452898619
umertino,2,,1196035788,1196035788
umervicky12,1,,1314186557,1452896231
umeryounis,3,"Communication/Social Media Manager [SMM]",1451565446,1453174890
umesh12,1,,1330930352,1452900451
umesh_kamble,1,,1294204067,1452892042
umeshkacha,11,,1295269046,1450207814
umeshunni,158,"[ my public key: https://keybase.io/umeshunni; my proof: https://keybase.io/umeshunni/sigs/n_-RmdVJDEFd8MHO3OC8qaYedy7PX72mkE_jqSkYb4I ]",1342580259,1452170894
umfana,1,https://twitter.com/umfana,1271061286,1450207814
umfufu,5,,1314056910,1452896036
umhan35,5,,1433564847,1453169709
umiaq,194,,1265906482,1452888889
umibozu,0,,1279020767,1452889839
umich1227,1,,1200879908,1200879908
umighty,1,,1337890571,1452903669
umike,23,"I am an Apple iPhone hardware engineering and Google Android engineering alumni.  Currently I am studying software.<p>I want to know everything.<p>My current project is: http://bringuplabs.com",1347491640,1451681551
umikumaha,2,,1381452322,1452278723
umimagingjob,4,"umimagingjob at g mail <.> com",1446481074,1453173508
umitanuki,14,"A database kernel engineer, loving in OSS and interested in enterprise software business.",1319591589,1453170312
umitkit,2,,1368571069,1450207814
umitsu,1,,1440799898,1453171923
umitunal,1,,1323355847,1452898811
umjames,683,,1174403840,1425909536
uml,5,,1433794869,1453169775
umlauts,1,,1277351681,1452893232
umleitung,1,,1343204036,1452904814
umm_what,8,,1415395360,1450207814
ummed,1,,1311579464,1452895305
ummerr,-1,,1309472385,1450207814
ummjackson,76,"http://www.ummjackson.com<p>[ my public key: https://keybase.io/ummjackson; my proof: https://keybase.io/ummjackson/sigs/bm6wSrLccOw31A3_1ur3NDO_zrq3tV87kqkV8tI8i3Y ]",1326877906,1450823786
ummm,1,,1381932291,1452917315
ummmmmmmmmm,1,,1370453775,1452920376
ummmsketch,3,,1309909627,1452898305
ummnumm,1,,1299367122,1452892631
ummonkwatz,14,,1404866929,1453165028
ummu,1,,1326594628,1452899505
ummyea,-1,,1271893957,1452889144
ummyupyup,1,,1411539713,1452931808
umnagendra,12,,1330024356,1450207814
umno,-5,,1327471014,1452899681
umnup,1,,1337786713,1452903112
umnuser,1,,1381250487,1452917095
umome,2,,1273131378,1452889278
umonicd,1,,1431585502,1453169126
umoron,1,,1388411973,1452919659
umpaloop,17,,1416462775,1453171869
umpalumpa,4,,1370777139,1452913379
umphetico,-12,,1362982340,1452910679
umqil,3,,1386688901,1452919341
umrashrf,120,"Software Developer from Pakistan",1323025149,1450207814
umrath,1,,1387463076,1452919515
umren,-1,,1369038382,1450207814
umright,42,,1311403414,1452895224
umruehren,14,,1346003272,1450207814
umsm,545,"Software Engineer for a major ecommerce site.",1278617781,1450207814
umtrey,67,"chicago, il",1248187290,1450207814
umumum,5,,1370878427,1452913533
umur,124,,1295597359,1452748610
umurgdk,3,,1307371593,1450207814
umurkontaci,156,,1395790112,1450207814
umustbejoking,-1,,1347039939,1452905800
umustbjoking,4,,1419710002,1450267840
umut,42,"cto @truecaller",1264465443,1450207814
umutacar,1,,1433173816,1453169560
