ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
SXSWFunZone,0,1,0.0,3,1,,1331130788,1452900506
SXSWMMO,0,-7,0.0,0,3,,1334023854,1452901515
SXX,,342,0.0,2,106,"Linux and open source enthusiast, VCMI developer: vcmi.eu<p>http://arseniyshestakov.com/",1406506780,1452842395
Sxw1212,,8,0.0,1,8,"[ my public key: https://keybase.io/samm; my proof: https://keybase.io/samm/sigs/eYIQC9F1uqCrRV070aoveGXFG-FEmhgAv-DKit5OjKs ]",1392331123,1450207814
sx,0,91,2.0,2,22,,1249594081,1452888235
sx43,0,1,0.0,0,1,,1370609336,1452913379
sxates,,240,0.0,21,23,,1253280019,1451979175
sxb0491,0,1,0.0,0,0,,1427117231,1453167431
sxcpolice,0,1,0.0,1,0,,1411814054,1452931984
sxcurry,,305,3.5,3,121,,1332532740,1452717513
sxdfvgbnhjhgbv,0,10,0.0,0,8,,1286997569,1452890369
sxdtxdrttdx,0,4,0.0,0,1,,1390519595,1452920472
sxephil,0,-1,0.0,0,2,,1322532247,1452898583
sxknows,0,3,0.0,0,0,,1422478865,1453165660
sxlayer,0,2,0.0,0,2,,1355618357,1452908182
sxmailes911,0,1,0.0,2,0,,1315457537,1452896455
sxmkid,0,1,0.0,0,1,,1390249666,1452920376
sxmr43785,0,1,0.0,1,0,,1336399012,1452902796
sxnol,0,2,0.0,0,0,,1436311930,1453170595
sxoxox,0,1,0.0,0,1,,1411017613,1452931436
sxp,,1462,5.02273,45,90,,1340602479,1450748699
sxp6200,0,1,0.0,0,1,,1392090038,1452921422
sxsde,,36,0.0,23,12,,1322559996,1450207814
sxslygqrv,0,1,0.0,3,0,,1312789059,1452895689
sxstones,0,3,0.0,1,0,,1383371389,1452917933
sxtn,0,2,0.0,0,0,,1411285663,1453174337
sxtxixtxcxh,,77,2.175,1,53,,1219671831,1450207814
sxua,,2,0.0,0,2,"Software Developer, you know.",1328838196,1450207814
sxv,,6,0.0,0,2,,1342052267,1450267840
sxyuan,,10,0.0,0,9,,1349825888,1450207814
sxywu,,91,0.0,6,11,,1363649914,1450207814
