ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
x37llnoise,0,-5,0.0,0,2,,1242001429,1452887801
x3942,0,1,0.0,0,2,,1385314963,1452919281
x3al,0,4,0.0,0,0,,1413715522,1453172931
x3c,,309,2.43182,9,116,,1323501807,1452716701
x3eme,0,6,0.0,1,1,"kicking it in toronto",1228013591,1452902911
x3m,0,9,0.0,0,0,,1253411869,1452888344
x3n0ph3n3,0,246,0.0,0,0,,1428603247,1453167995
x3nu,0,3,0.0,1,1,,1313789420,1452895978
x3ord,0,18,0.0,1,7,,1352675901,1452909986
x3qt,0,1,0.0,0,0,,1384551200,1453166443
x3ro,,61,2.4375,0,42,,1357583568,1450207814
x3sphere,,33,0.0,0,27,,1337312956,1450207814
