ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
6146445,comment,6143604,6143604,1,0,kokakola,,,"does this work for custom cards?",1375444730
6146444,comment,6146279,6146432,6,0,MattJ100,,,"<a href=""http://www.indiegogo.com/projects/portpilot-charge-with-speed-and-security"" rel=""nofollow"">http://www.indiegogo.com/projects/portpilot-charge-with-spee...</a> :)<p>(not affiliated)",1375444724
6146442,comment,6144612,6146007,0,0,rimantas,,,"Yeah, there is no value in consistency.",1375444698
6146441,comment,6146387,6146387,16,0,Jeremy1026,,,"It&#x27;s pretty amazing how close the people who were deciphering the comic were in the time frame and that they nailed the location so early.",1375444664
6146440,story,,,1,0,osama271595,"  ",http://www.7iaty.com/game287,"  <p> , ,<p>http://www.7iaty.com/game287",1375444656
6146439,story,,,1,0,tshtf,"CFAA violations key to 2012 Obama victory?",http://www.zdnet.com/cfaa-violations-key-to-2012-obama-victory-7000018873/,,1375444653
6146438,story,,,2,0,jqueryin,"Google Analytics Launches Real Time API In Beta",http://analytics.blogspot.com/2013/08/google-analytics-launches-real-time-api.html?,,1375444626
6146437,story,,,2,1,GFuller,"Robotic helicopter team sets sights on impossible mission",http://phys.org/news/2013-08-robotic-helicopter-team-sights-impossible.html,,1375444551
6146436,comment,6146279,6146279,3,0,Someone,,,"Why only those you don&#x27;t own? For all I know, the north Koreans/Mossad/NSA/Chinese government/... (Pick whoever you want as the villain) could have planted this functionality in every USB adapter Apple/brand X (pick whoever you feel could fall for this) sells.",1375444547
6146435,story,,,1,0,wikiburner,"Warren Buffett Huge Fan of Breaking Bad, Says Walter White a ""Great Businessman""","http://www.avclub.com/articles/warren-buffet-a-huge-fan-of-breaking-bad-thinks-wa,101074/",,1375444542
6146434,comment,6145261,6145261,1,0,Tomis02,,,"I always find myself procrastinating when I think the work I have to do will get me bored out of my mind, so I don&#x27;t even try.There&#x27;s loads of little things that could stop you from doing some actual work, but I think the main problem is that you are not really excited by what you are supposed to do. If you fix that I reckon you will be in an entirely new world.",1375444512
6146433,comment,6144050,6146180,2,0,tincholio,,,"> (n / m) < (n - 1) / m.<p>Looks like you got that reversed",1375444471
6146432,comment,6146279,6146279,17,0,msy,,,"I&#x27;d pay decent money for a small, neat little power-only USB passthrough/condom for peace of mind. Hotel clocks, planes, there&#x27;s all sorts of places I&#x27;d like to charge my phone and every time it feels like a risk.",1375444388
6146431,comment,6146279,6146424,4,0,threeseed,,,"It has been introduced in the latest iOS 7 beta 4 and asks if you want to trust each computer it is connected to.",1375444383
6146430,comment,6145261,6145311,2,0,lucb1e,,,"> If you believe the stats on worker productivity that get tossed around here, 3 hours a day of solid work isn&#x27;t terrible.<p>I&#x27;m not sure saying that is the right way to motivate people :P",1375444320
