ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
7048041,comment,7045086,7046832,10,0,btilly,,,"<i>I now wonder how much of the Asterix universe is historically accurate.</i><p>Most of it!  That is what makes it so funny!<p>It is chock full of references to actual historical stuff, and in jokes that you have to know a lot to get.  You can enjoy it as slapstick, but there is tremendous depth to the series.<p>I&#x27;m always amazed that it never caught on in the USA.  Certainly everyone I&#x27;ve introduced it to has liked it!",1389571127
7048040,comment,7046950,7047373,2,0,burnerphone44,,,"Obviously, companies advertising a job are more likely to have a job; this does not nearly imply the converse (that a majority of jobs are advertised).<p>Your experience might also reflect the type of job you were looking for. For a job with a large pool of potentially compatible employees that advertising gave me easy access to, it would be prudent to advertise.<p>Finally, I could offer anecdotal data in the opposite direction.",1389571124
7048039,comment,7046193,7047548,1,0,deskglass,,,"That link has started charging for the paper. You can legitimately get the paper for free here <a href""http://www.brookings.edu/~/media/research/files/papers/2013/04/subjective%20well%20being%20income/subjective%20well%20being%20income.pd"" rel""nofollo"">http://www.brookings.edu/~/media/research/files/papers/2013/...</a>",1389571079
7048038,comment,7046178,7046658,1,0,fsiefken,,,"- you can locate the north with it<p>- if you are using a 24h sovjet analog clock or a pocket sundial (as i do), you are more in tune with the cosmos on which our time, day and night schedule is based<p>- it associates time more with quality then with quantity<p>- can be purely mechanical, no electricity or batteries",1389571077
7048037,comment,7047374,7048002,3,0,moron4hire,,,"This seems like quite a hyperbolic statement.",1389571070
7048036,comment,7046193,7047548,3,0,deskglass,,,"That link has started charging since I posted it. You can get the paper for free (legitimately) here:\n<a href""http://www.brookings.edu/~/media/research/files/papers/2013/04/subjective%20well%20being%20income/subjective%20well%20being%20income.pd"" rel""nofollo"">http://www.brookings.edu/~/media/research/files/papers/2013/...</a>",1389571040
7048035,comment,7047374,7048002,2,0,asperous,,,"I think fluid text works well for phones and stuff where if you rotate the screen it flows nicely. The problem is huge displays-- I&#x27;m at like 2560x width.<p>Edit: A solution I think works okay is simply adding<p><pre><code>    max-width: 500px;\n</code></pre>\nto the css properties for p.",1389571035
7048034,comment,7046313,7047840,1,0,giusc,,,"Look at the php.net website source code. Another example could be the Wordpress source code. It&#x27;s not handsome code, but it just works.<p>Things like fat (either slim) frameworks should be memory resident (java or similar), not reloaded from scratch at each web request, it just won&#x27;t never perform on big sites.\nAlternatively, if you need to deal with bigger applications, or massive traffic, you can build some kind of backend memory resident application (c, c++, java, go...) and delegate the hard work to it by using a lightweight rpc protocol (see messagepack, thrift, protobuf), and leave PHP alone to do the job it&#x27;s born for.<p>Also, the choice to adopt a framework is serious stuff, it firstly should be well designed and maintained, then it should suit exactly your needs and more importantly you should not just use it, but learn conventions and write your code by sticking on them or else all your code will result in a bad mess.",1389571014
7048033,comment,7047374,7047500,5,0,LinaLauneBaer,,,"In my experience you spend more time fixing strange Cocoapods issues than you save using it.<p>This is true for both, people using existing pods and for people creating new pods. The whole process is just frustrating IMO.<p>In addition Cocoapods does not solve the problems described in the article.",1389571011
7048032,comment,7045744,7046108,1,0,mahmoudimus,,,"I am a diehard Emacs fan. However, I use IntelliJ for all projects with the Python, Ruby, HTML plugins.<p>I have a keybinding (C-c, C-e) to open up the current buffer in Emacs if I&#x27;m trying to use Emacs, but I mostly stay in IntelliJ for most of my time.",1389570991
