ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
2614865,comment,2614779,2614849,6,0,darthg0d,,,"I think the $25 per year is for access to the cloud service. You'll still have to buy your tracks.",1307066393
2614864,story,,,1,0,robin_bb,"ICFP Programming Contest 2011",http://www.icfpcontest.org/2011/06/contest-starting-in-two-weeks.html,,1307066385
2614863,comment,2614347,2614401,1,0,mindcrime,,,"Just keep in mind that Java and Javascript are two totally different things, and have very little in common.  The naming thing is just a historical legacy of some branding / marketing strategy that Netscape jumped on back in the '90s.<p>As for Play Framework... yep, I've heard <i>of</i> it, but I haven't used it.  Everything I've heard has been favorable, but by the time I got wind of it, I'd put a lot of time into Grails and am using it pretty heavily now.  And if I were to switch away to something else now, I'd look hard at Lift or something else using Scala.  But Scala would probably have a steeper learning curve for you, which is why I didn't mention it before.  With Groovy, the syntax is mostly a superset of Java, so it's very easy to start writing Groovy as just ""java files renamed to .groovy"" then introduce the Groovy stylings and idioms as you learn.<p>But anyway, yeah, spending some time playing (no pun intended) around with Play and evaluating it, probably wouldn't be a bad idea either.  :-)",1307066377
2614862,comment,2614797,2614797,3,0,michaeldhopkins,,,"Thank you, I learned something.<p>Since TinEye pre-computes the hashes, do they use something like Redis to retrieve information? Redis seems perfect for a such quick results using the hash as the key and a URL or object of some kind as the value.",1307066361
2614861,comment,2613407,2614828,1,0,freshfunk,,,"Selling food is a low margin business because food are high. Whereas other businesses with excess capacity and most of the costs are operational don't have these problems",1307066358
2614860,comment,2613271,2613688,2,0,sorbus,,,"I would flag them if I could - I seem to have lost that privilege. Not entirely sure why, though I suspect that the system decided I was overusing it.",1307066325
2614859,story,,,3,0,DanielRibeiro,"The Next 700 BFT Protocols (pdf)",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.164.2304&rep=rep1&type=pdf,,1307066296
2614858,comment,2614358,2614747,3,0,michaelbuckbee,,,"I had similar issues with flash video until I re-enabled hardware acceleration. Right Click the video > Settings > Enable Hardware Acceleration.<p>Hope it helps.",1307066282
2614857,comment,2613622,2614292,1,0,abraham,,,"GitHub beefed up the Gist API in v3: <a href=""http://developer.github.com/v3/gists/"" rel=""nofollow"">http://developer.github.com/v3/gists/</a>",1307066272
2614856,comment,2611281,2612237,9,0,antiscam,,,"If you follow the Bitcoin forums carefully, it's actually not at all clear they aren't trying to defraud people.  The behavioral patterns are very similar to a pump-and-dump scheme: many people have a large number of coins (usually acquired at a low price through early mining) and are aggressively and inaccurately promoting Bitcoins to people whose money they will be taking.  Bitcoin as a technology has the potential in concept to be more than a scam, but the way it is being used appears, for all practical purposes, to be indistinguishable from a scam.  Like Groupon, it gives people the appearance of a vested interest and turns them into marketers.<p>Even if not a scam, your conclusion that it's currently entirely speculative is inescapable.",1307066258
2614855,story,,,2,0,khansa,"Linksys Router",http://www.networkshared.com/linksys-router,,1307066253
2614854,story,,,1,0,okegame,"El Triunfo del Amor capitulo 161 ",http://blog-goblogs.blogspot.com/2011/06/triunfo-del-amor-capitulo-161.html,"imagining that woman is your ex real mother.On the other hand Maria Mauricio Forsaken knows (this is mentioned as well, but I think it will be Maximiliano), boy of William along with",1307066241
2614853,story,,,1,0,ret2,"How about a Twitter, video, Facebook etc.. contest?",,"Starring fake Limbaugh, Rush, Beck,Hannity,Palin etc..
Thoughts?
I idea is to stop the stupidity!",1307066221
2614852,comment,2613622,2613622,1,0,abraham,,,"It would be awesome if you could sort by the number of favorites.",1307066208
2614851,comment,2613774,2614258,1,0,city41,,,"I'd also be willing to bet Apple isn't very susceptible to SQL injection nor do I suspect they store passwords in plaintext.",1307066159
2614850,comment,2614779,2614779,5,0,drivebyacct2,,,"What the hell exactly costs $25/year. I've been hearing that number for some time, but no one seems to indicate what it's for.<p>I'm paying $25 a year for an online drive? That's unlimited? I'm impressed if so.",1307066140
2614849,comment,2614779,2614792,1,0,unexpected,,,"If the service is indeed $25 a year, and lets you listen to unlimited amounts of music, than this is a gamebreaker and would stop music piracy in its tracks.<p>Think about it - this used to be the cost of a single CD! Netflix, by comparison, charges $108/year for its offering.<p>More details about what the $25/year gets you is needed before one can make a definitive judgement.",1307066119
2614848,comment,2613324,2614228,2,0,aarlo,,,"domain spam?",1307066103
2614847,comment,2614489,2614489,1,0,websiteguy,,,"Thanks for the replies -<p>Need disk storage, would like to use 7200rpm for real-time access to logs, 15k for database/email apps<p>Would be a lot of fun to roll our own, but we are resource constrained, and while money is not an issue for us, I don't like complicated/expensive solutions, I like simple/inexpensive<p>Looking at NetApp for example, but having a hard time accepting the price point.",1307066050
