ID,Karma,Average,Stories,Comments,About,Created
7-qrx-7,-1,0.0,0,1,0,1413205524
700,1,0.0,1,0,0,1366525603
7007,3,0.0,0,3,0,1412256422
700ravens,10,0.0,0,5,0,1291741623
702metalmulisha,1,0.0,1,0,0,1319046313
707,-8,0.0,0,1,0,1276834007
70forty,1,0.0,0,16,0,1388726388
70m45,1,0.0,1,0,0,1333851597
70seconds,3,0.0,0,3,0,1441683542
71104,1,0.0,0,2,0,1314656647
71189089,1,0.0,2,0,0,1335403898
711Li,6,0.0,0,1,0,1361835031
719Ben,38,0.0,13,7,0,1396057876
72,2,0.0,1,1,0,1443484681
720kb,52,0.0,6,13,0,1423816506
724,4,0.0,1,1,0,1285131111
725686,22,0.0,0,10,0,1416347630
727374,372,3.68182,2,100,0,1340735917
72deluxe,1005,1.25,0,1255,0,1343998480
730,1,0.0,1,0,0,1315843307
734497,1,0.0,0,4,0,1390869471
7348292383,1,0.0,0,2,0,1391437690
73737382829,1,0.0,0,1,0,1391581203
7374657068656E,1,0.0,0,1,0,1399117145
7380114,2,0.0,1,0,0,1362449729
73939133,1,0.0,1,2,0,1354926853
73ChargerFan,122,0.0,1,6,0,1292956123
7402,772,3.35135,40,56,0,1282960255
7431,1,0.0,0,1,0,1396252174
746F7475,34,0.0,0,48,0,1432936002
747facts,14,0.0,0,4,0,1366760963
7483263789,1,0.0,0,1,0,1391390788
752mvnylc,1,0.0,1,0,0,1314863580
7577463636,1,0.0,0,1,0,1391979919
7591,1,0.0,1,0,0,1322285502
75BCD67,7,0.0,0,2,0,1387148645
75c84fb8,16,0.0,3,14,0,1328322690
75dvtwin,1,0.0,0,1,0,1428877251
75lb,0,0.0,1,4,0,1352023532
76357632477,3,0.0,0,2,0,1414197943
7654321,1,0.0,0,1,0,1324681544
765anon,2,0.0,0,1,0,1426874967
766suvglc,1,0.0,1,0,0,1312852024
770,1,0.0,0,1,0,1403165865
77109,7,0.0,1,1,0,1433006666
7723337b,1,0.0,1,0,0,1322800744
7765668457,2,0.0,0,1,0,1383913998
777466,12,0.0,0,10,0,1331757905
7777,13,0.0,0,4,0,1343097336
7777777,1,0.0,0,4,0,1406648579
777lisa,1,0.0,1,3,0,1436207575
77887,-17,0.0,0,6,0,1372168027
779897770,1,0.0,4,0,0,1314948176
7799862,1,0.0,0,1,0,1401115535
77ThrowAway77,39,0.0,0,1,0,1370128390
77f89faf,2,0.0,0,2,0,1439214131
77ko,44,0.0,0,26,0,1312967375
7804704,1,0.0,0,1,0,1401203795
7814317,1,0.0,0,1,0,1401330424
784927489234,1,0.0,0,1,0,1392225347
7851900,1,0.0,0,1,0,1401978858
7866655,18,0.0,4,1,0,1319124687
78666cdc,48,0.0,2,46,0,1413484133
786htrading,1,0.0,1,0,0,1348165684
78704,2,0.0,0,2,0,1339689100
78768787878,1,0.0,1,0,0,1360849499
788vzatlc,1,0.0,8,0,0,1313483789
789321,1,0.0,2,0,0,1328308448
789456123,1,0.0,1,0,0,1306562378
789lori038gh,1,0.0,0,1,0,1325718102
789olav,1,0.0,2,0,0,1320675178
789throwaway,1,0.0,0,1,0,1397614547
78_points,-1,0.0,0,1,0,1305012923
78mattgreen,1,0.0,7,2,0,1337437553
7952,986,1.88636,7,809,0,1304796090
7980656,1,0.0,0,1,0,1404387966
79ts5y2f59,1,0.0,7,0,0,1312122429
7An2ieoW,1,0.0,0,2,0,1431629354
7BrQmp6fjvqJQN,-7,0.0,0,2,0,1343338596
7D8,21,0.0,1,6,0,1308935171
7Figures2Commas,2720,2.25,13,1034,0,1365188378
7PDA,1,0.0,6,0,0,1334850093
7S-ymVNwEwE-,7,0.0,0,1,0,1434056900
7SLEVIN,4,0.0,1,0,0,1355228485
7Z7,93,0.0,0,59,0,1422292224
7_7,53,0.0,0,3,0,1431352538
7a1c9427,7,0.0,0,6,0,1258860109
7amwdg,2,0.0,1,0,0,1335424168
7b3b00,1,0.0,1,0,0,1311173782
7b64f0f2,7,0.0,0,5,0,1385746574
7beersonthewall,3,0.0,5,20,0,1347910660
7c8011dda3f3b,132,0.0,18,8,0,1306187730
7cristovao,1,0.0,1,0,0,1319510511
7cupsoftea,142,3.24324,2,49,0,1360383433
7d9bf2471be6f39,1,0.0,0,1,0,1280931614
7dayz,0,0.0,4,2,0,1431254752
7ddbigail0,1,0.0,1,0,0,1336257735
7dow,8,0.0,2,2,0,1300183104
7erb,-6,0.0,1,17,0,1432997577
7ewis,2,0.0,0,9,0,1356736337
7f0415f3,5,0.0,0,1,0,1358068157
7gramroxg,-1,0.0,0,5,0,1338307336
7h,1,0.0,0,1,0,1318776023
7h0ma5,6,0.0,0,2,0,1290898463
7h3kk1d,2,0.0,0,1,0,1435677912
7histle,2,0.0,0,2,0,1368697758
7hny,1,0.0,0,1,0,1372417094
7hongYunl,1,0.0,1,0,0,1343826644
7hunderbird,1,0.0,4,1,0,1346374776
7hundredand77,59,0.0,2,25,0,1363238968
7imon7ays,5,0.0,1,0,0,1378276016
7iodux,2,0.0,2,0,0,1332138070
7iv3,5,0.0,0,0,0,1243413235
7jades,1,0.0,1,0,7,1308117960
7k457203,1,0.0,1,0,0,1313224600
7kbits,1,0.0,1,0,0,1350395606
7kirin7,1,0.0,0,1,0,1401777352
7klBo4t8,7,0.0,1,11,0,1316277793
7la,1,0.0,1,0,0,1336319785
7lebo263,1,0.0,1,0,0,1332209262
7luckykids,1,0.0,0,1,0,1411412796
7manr82h,15,0.0,0,7,0,1372302997
7media,8,0.0,13,7,0,1184407438
7mediaws,3,0.0,6,6,0,1377120149
7mythie,2,0.0,0,1,0,1303929589
7n7,2,0.0,0,1,0,1426592462
7null,1,0.0,4,2,0,1332988511
7oot,1,0.0,0,1,0,1301297253
7orest,1,0.0,1,0,0,1347759204
7p8t6c2r9n,1,0.0,1,0,0,1315302083
7parkdata,1,0.0,0,4,0,1415039712
7php,1,0.0,1,0,0,1356550807
7pik,2,0.0,0,1,0,1419298714
7plusminus2,0,0.0,0,1,0,1308588748
7poi,1,0.0,1,0,0,1326037217
7pointless,1,0.0,0,1,0,1394454344
7q30v01wf3,1,0.0,1,0,0,1315897975
7rs40lg203,1,0.0,5,0,0,1332082375
7ru3,0,0.0,0,2,0,1408034306
7rurl,130,4.0,1,36,0,1291411972
7s,3,0.0,0,12,0,1374509586
7schlaefer,-9,0.0,0,13,0,1372051204
7sharp9,12,0.0,7,1,0,1342470674
7sigma,13,0.0,0,8,0,1427289213
7stark7,5,0.0,0,5,0,1384240272
7thpixel,5,0.0,11,0,0,1277263003
7uebp8,1,0.0,1,0,0,1356094579
7umi,1,0.0,0,1,0,1426956462
7up,1,0.0,0,1,0,1389127294
7urk,12,0.0,0,2,0,1414033047
7webpages,1,0.0,3,0,0,1369744938
7wkwjwf8179,1,0.0,1,0,0,1332380162
7y5f,1,0.0,1,0,0,1375155119
7y7l5i2n6y,1,0.0,1,0,0,1334580867
7yaati,1,0.0,1,0,0,1319211450
7ziprar,1,0.0,1,0,0,1326253133
7zlg6ttmwdys,1,0.0,0,1,0,1434521734
