ID,Karma,Average,Stories,Comments,About,Created
9-lab,1,0.0,1,0,0,1369127050
9-to-5-loser,0,0.0,0,1,0,1368342099
900,1,0.0,0,1,0,1319068323
90002,12,0.0,0,12,0,1370199227
90011009,7,0.0,0,1,0,1429810989
90210hair,1,0.0,1,0,0,1317423224
9085,29,0.0,0,13,0,1319390372
909990,4,0.0,0,2,0,1387240760
909jim,1,0.0,0,1,0,1329386306
90hourweek,24,0.0,0,6,0,1404201637
90minuteAPI,7,0.0,0,3,0,1386958637
910138391,1,0.0,0,1,0,1393096642
9102321908128,1,0.0,0,2,0,1389167732
911-inside_job,18,0.0,2,10,0,1306004360
911_Inside_Job,1,0.0,0,6,0,1391986142
911isajoke,-5,0.0,0,10,0,1396124303
911miss,-7,0.0,0,2,0,1273083207
912lab,1,0.0,3,0,0,1345372442
916pug,1,0.0,10,0,0,1336176281
918898913942,1,0.0,1,0,0,1368385054
9193-on,1,0.0,0,1,0,1396997899
919939700040,1,0.0,0,1,0,1405361900
91bananas,110,0.0,0,60,0,1371680357
91edec,2,0.0,0,5,0,1395289458
91pavan,1,0.0,0,2,0,1413088004
9248,37,0.0,0,17,0,1392880735
925601568310,1,0.0,0,1,0,1339017856
925dk,252,0.0,27,6,0,1343668525
92648,1,0.0,0,1,0,1327650292
9296000408,1,0.0,1,0,0,1341469106
9297230,1,0.0,0,1,0,1427869825
92ddt,1,0.0,2,0,0,1299247441
92elements,-1,0.0,0,3,0,1293116388
93746159,1,0.0,1,0,0,1381392072
9379Ji,1,0.0,0,1,0,1376066005
9392732,49,0.0,0,24,0,1353321396
93934994343,3,0.0,0,1,0,1392054115
9396814832,1,0.0,1,0,0,1315046683
93Aksel,1,0.0,1,0,0,1303949061
94399lsv5,1,0.0,1,0,0,1313207749
9444610222,1,0.0,1,0,0,1315048007
945801152,1,0.0,13,0,0,1334108033
9471enus,1,0.0,1,0,0,1315151424
94c3,2,0.0,0,1,0,1358738926
94iscfdv,1,0.0,11,0,0,1313502569
95014_refugee,8,0.0,0,7,0,1411632525
95015_refugee,11,0.0,0,3,0,1411678488
9548938456,1,0.0,0,1,0,1291401396
95win,1,0.0,0,1,0,1423624132
9600,1,0.0,0,1,0,1429859047
96701,4,0.0,0,4,0,1439466560
96levels,1,0.0,1,0,0,1375704297
96nxpo022,1,0.0,22,0,0,1312085259
96robots,1,0.0,1,0,0,1341411634
97-109-107,23,1.11429,4,60,0,1335107632
9700094,1,0.0,0,1,0,1434039445
971cexhlc,1,0.0,1,0,0,1314863306
9761579604,1,0.0,1,0,0,1325690874
9762384,0,0.0,0,1,0,1435035902
978696393,1,0.0,0,1,0,1352182083
979s,11,0.0,5,10,0,1257442551
97d7de9817f,1,0.0,0,1,0,1389979012
97s,128,2.52272727272727,1,54,0,1304032694
981239123,4,0.0,0,1,0,1359178746
982n389,2,0.0,0,2,0,1325849157
983iakxlc,1,0.0,1,0,0,1314862796
9840232213,1,0.0,2,0,0,1303495159
98456290,1,0.0,0,1,0,1326602951
98709870987,0,0.0,0,6,0,1362346389
9872,51,0.0,0,87,0,1426994550
9876543210,4,0.0,0,8,0,1392975862
987io7yikluy,1,0.0,1,0,0,1322214586
9887773107,1,0.0,1,0,0,1345662255
989385715835,1,0.0,1,0,0,1356867036
9898123912837,4,0.0,1,2,0,1184438994
989r05114u,1,0.0,1,0,0,1317199043
98Windows,48,0.0,2,26,0,1417384845
98c,1,0.0,0,1,0,1353038728
98rosjon,2,0.0,1,1,0,1379081920
98t9w3ha,1,0.0,0,1,0,1330702169
99,7,0.0,0,8,0,1370231518
9912839141,1,0.0,0,1,0,1221341825
9919,9,0.0,0,1,0,1400704336
9927984798,1,0.0,0,1,0,1423654525
9931323781,-2,0.0,0,2,0,1435783119
9935c101ab17a66,10,0.0,0,5,0,1436161212
994125010,4,0.0,0,1,0,1394839882
9968929,0,0.0,0,1,0,1436749509
9984894172,1,0.0,0,1,0,1426433354
999199919991,2,0.0,0,1,0,1418498996
9999,843,3.90909,3,292,0,1299186507
99Frogs,11,0.0,1,6,0,1219417788
99Launches,1,0.0,21,0,0,1316471098
99decisionstr,18,0.0,0,5,0,1440776557
99errors,1,0.0,0,1,0,1428845670
99jessy,0,0.0,0,1,0,1420383496
99miles,12,0.0,13,1,0,1261022881
99percent,1,0.0,1,0,0,1317884554
99percenter,1,0.0,0,1,0,1395343797
99points,2,0.0,3,0,0,1279456224
99presents,1,0.0,1,0,99,1335033525
99problemz,1,0.0,0,2,0,1431438049
99tester22,1,0.0,0,1,0,1402861017
99tharun,2,0.0,2,0,0,1312550933
99throwaways,1,0.0,0,1,0,1397248901
99tokens,1,0.0,4,2,0,1306459199
99translations,1,0.0,2,0,0,1221694242
9BillionMistake,1,0.0,1,2,0,1404316926
9ScoskEbci,1,0.0,0,2,0,1442033039
9_11-inside_job,8,0.0,0,1,0,1306167120
9a793t55e,1,0.0,1,0,0,1314257108
9aa,1,0.0,0,1,0,1360440373
9ac345a5509a,152,0.0,2,11,0,1374945156
9banjo,1,0.0,1,0,0,1314253807
9c38bf,1,0.0,0,1,0,1420873430
9designstreet,1,0.0,1,0,0,1366827283
9diov,49,0.0,4,14,0,1326078507
9ec4c12949a4f3,139,1.0,6,201,0,1280504163
9elements,149,0.0,9,10,9,1263308601
9emE0iL18gxCqLT,19,0.0,0,9,0,1377028203
9f94wGqJ4g,13,0.0,0,1,0,1383664089
9fb29947,92,0.0,3,14,0,1440616491
9g7w1pq5c8,1,0.0,1,0,0,1359901967
9gagwar,1,0.0,1,0,0,1329608864
9h1d9j809s,80,0.0,0,22,0,1372597867
9hgf,1,0.0,0,1,0,1341095715
9i9i9i9i,26,0.0,0,1,0,1425681171
9k548j219,2,0.0,0,3,0,1424448862
9k9,17,0.0,6,29,0,1332717980
9ka,1,0.0,0,1,0,1392654333
9keme,1,0.0,0,1,0,1225005880
9lessonslabs,56,0.0,19,11,0,1270814736
9minds,2,0.0,0,1,0,1324709546
9mit3t2m9h9a,23,0.0,0,29,0,1336973253
9muses,11,0.0,2,8,0,1371628038
9n9g317y0,1,0.0,1,0,0,1314429109
9nimo4,61,0.0,5,1,0,1362201204
9oliYQjP,2491,8.53488,0,277,0,1208428849
9pi,1,0.0,0,3,0,1354528801
9point6,210,0.0,1,28,0,1270905878
9pple,1,0.0,1,0,0,1341977292
9q32e82mw6,1,0.0,1,0,0,1315567326
9seos,1,0.0,6,0,9,1320994779
9tarad,1,0.0,13,0,0,1317008201
9thsphere,1,0.0,1,1,0,1351632607
9to5Seth,3,0.0,0,2,0,1391715952
9to5culture,3,0.0,3,1,9,1301403769
9tondon,1,0.0,1,0,0,1384189506
9turningmirrors,1,0.0,0,0,0,1257487791
9wymanm,3,0.0,6,5,0,1328418275
9wzYQbTYsAIc,2,0.0,0,2,0,1438634553
9x69m49jk0,1,0.0,1,0,0,1315220975
9y56r54e555,1,0.0,2,0,0,1317052821
