ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
2273553,comment,2273458,2273458,0,0,ajju,,,"Sounds like a crappy situation. Hindsight is 20/20 but what I learnt from your story is that it's important to ask investors the minimum valuation and cash/equity split they will accept before engaging a potential buyer. In general, knowing your own limits is important going into any negotiation.<p>Before quitting and losing control over so many years of hard work, I would recommend putting your recent frustration with the VC aside and sitting down with him to understand what he wants from any future liquidity events. You say he has been a good investor so far, and may be he is under pressure from LPs or has something that would explain his strange behavior.<p>I can imagine it would be hard to work on a startup where your final outcome seemingly depends on a person who seems to be fickle and unreliable. Any clarity you can get on this may help align your interests with them.<p>Reminds me of something a very wise venture capitalist once told me in a cynical moment: ""At exit, everyones' interests are misaligned"". The only thing you can do to avoid this is try to 'hire' VCs who are also good people.<p>Sorry it has come to this. Hope it works out for you.",1298937589
2273552,comment,2272822,2273355,0,0,edward,,,"Here it is with the CSS and images:<p><a href=""http://replay.waybackmachine.org/20080708195924/http://www.blakeross.com/2006/05/16/a-toast-to-serendipity/"" rel=""nofollow"">http://replay.waybackmachine.org/20080708195924/http://www.b...</a>",1298937582
2273550,comment,2272822,2272822,0,0,TROLLING,,,"Hey shouldn't it be Linus's blog?  You would only write Linus'  blog if you were indicating plural possessive such as indicating that it is the Linus family's blog. Not sure about this one. Could it possibly be that Linus Torvalds made a mistake? I think so.",1298937448
2273549,comment,2272679,2272679,0,0,notahacker,,,"Unless you tend towards exaggeration when describing things, you only need to re-read your own post to know the answer to this. You don't consider the leadership to have a blind spot that might be remedied, you consider them ""shockingly incompetent"". Unlike clumsily managed larger enterprises, they don't pay well, don't sound like they have any defensible advantages and are painted as being on the verge of shutdown. You're crediting the <i>niche</i> rather than the product itself for being able to generate revenue despite a lack of effort directed at winning and retaining clients.<p>If a job's sole saving grace is solving interesting problems and you've been the driving force behind finding a solution, surely there are better options open?",1298937424
2273548,comment,2272822,2273436,0,0,ojbyrne,,,"... Keith Richard is another outlier, based on his book. Though he does mention the hard work, he also describes lots of debauchery.",1298937411
2273547,story,,,1,0,larryrubin,"Meet The Newest Founders Den Tenant: Lieutenant Governor Gavin Newsom",http://techcrunch.com/2011/02/28/founders-den-gavin-newsom/,,1298937408
2273546,comment,2271580,2272755,0,0,kragen,,,"> Being able to view the site by making a temporary copy in your computer's cache is not clearly non-infringing. Someone aiding the creation of an infringing work can be acting tortuously in ""contributory infringement"" and hence linking to a website could, strictly, be tortuous.<p>Hmm, I hadn't thought about it from that point of view, but I think you're right. It seems like clear evidence that your copyright law (I assume you're in the US) has gone mad and needs to be put to sleep.",1298937389
2273545,story,,,10,1,bkeepers,"The world runs on bad software",http://opensoul.org/blog/archives/2011/02/28/the-world-runs-on-bad-software/,,1298937362
2273544,comment,2272431,2272431,0,0,robryan,,,"You could always provide the option to scrape them via giving a username and password, obviously not everyone would go for this but if you committed to deleting them after it or even noting when your done so people can change pass I would be fine with it.<p>Just looking at saved some of the most interesting questions would be, at what rate do people upvote/save and how some analysis on the group think I guess by seeing how much of a persons upvoted stories were exceptionally high upvoted stories or something.",1298937352
2273543,comment,2272958,2273125,0,0,tzs,,,"On the other hand, it is great for companies that are falsely accused, and the false accusation sticks. I've seen people make the most ridiculous false claims on forums, then others find these when Googling and repeat them any time the company gets mentioned. Several years later, someone will mention that company in passing, and then someone pops up saying they plant child porn on your computer or steal your credit card.<p>It's nice when going into a new line of business to be able to do it under a new name and not have to deal with that crap.",1298937340
2273542,comment,2272822,2273436,0,0,stcredzero,,,"I remember some article about the band Elastica.  They were on top of the charts, on the covers of magazines, they were ""it.""  In contrast to the popstar image, they stayed in the hotel room, played Scrabble, went to bed early.",1298937317
2273541,comment,2272822,2273471,0,0,lell,,,"Oh, no wonder no one has heard of it.  Oh well, RMS has it harder ""I made Ga neeew plus lin ex?""",1298937294
2273539,comment,2272822,2273047,0,0,lell,,,"Sounds like he doesn't know how to present himself.  ""So what do you do?""  ""Have you heard of linux?""  I'm SURE they'd say yes, it's in wallmart, even. so, ""yeah, that's for computers!""  ""yeah.  i made that.  most of the web runs on it too.""",1298937186
2273538,comment,2272822,2272822,0,0,stcredzero,,,"I live next door to a celebrity chef.  When I met him, he comes up to me, introduces himself like he's running for office, then there's this pause because he's waiting for the typical ""regular guy meets celebrity"" reaction.  ""Haven't you heard of me?""<p>Nope sorry.  As far as I'm concerned you're just my neighbor who doesn't walk his dog and lets the yard fill up with dog poop.<p>I much prefer attitudes like Annie Lennox, who once said something about how it's nice to do your own laundry for a change.",1298937178
2273537,comment,2272722,2273076,0,0,mikeryan,,,"Just a note, I've switched from ""Art of the Start"" to ""Reality Check"" from Guy Kawasaki as my favorite, practical starting a business book. I think RC covers most everything in Art of the Start plus more.",1298937158
2273536,comment,2273066,2273066,0,0,yurylifshits,,,"I think this post has a very smart idea in it. In essence, the author proposes that Groupon readers design 'deal templates' and businesses fulfill them. This way, Groupon is creating true customers, not deal chasers.<p>The idea of 'demand-driven' Groupon is an instance of a larger trend: demand-driven marketplaces. Before the Web almost all markets were supply-driven. Suppliers bring the products and customers can only choose from the list. With technologies like Google AdWords and Alibaba, customers get more power and pull the right products/content from producers. Idea of demand-driven marketplace can be applied to any market.<p>The real question is how much share demand-driven approach can get? Many customers still prefer the supply-centric world.",1298937100
