ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
GXC,0,1,0.0,1,0,,1331750749,
GXL8R,0,19,0.0,4,0,,1373473239,1423248194
Gxorgxo,0,4,0.0,0,2,,1441618139,1448296669
gx,,1,0.0,4,2,"Founder, Nutritionize.co",1393206168,1450381244
gx3,0,7,0.0,0,1,,1379032903,1452918932
gxc40,,6,0.0,0,2,,1398689533,1450207814
gxczkb66,0,1,0.0,10,0,,1317880411,1452901515
gxela,0,2,0.0,0,2,,1381174316,1452917647
gxespino,,51,1.90476,10,48,,1378530281,1452879625
gxg866xw,0,1,0.0,1,0,,1311796078,1452895373
gxpert,0,6,0.0,1,0,,1341244274,1452904047
gxraider,0,4,0.0,1,0,,1284458114,1452889988
gxs,,1093,6.72727,19,230,,1253521114,1452888186
gxs54,0,1,0.0,0,1,,1397491375,1452923518
gxti,0,471,3.0,0,163,,1275785537,1452889309
gxx,0,4,0.0,0,0,,1412614319,1453165632
