ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
EEC-HOME,0,1,0.0,1,0,,1350316422,
EECS,0,19,0.0,0,18,,1304927714,
EEFranklin,0,1,0.0,0,1,,1275882418,
EEGuy,0,211,1.95455,8,82,,1354810129,1412919181
EEvangelist,0,5,0.0,0,5,,1297774265,
Eejit,0,23,0.0,0,1,,1429127896,1429176968
Eek,0,4,0.0,4,3,,1392205607,1446023338
Eeko,0,224,5.9,2,43,http://about.me/eeko,1315134813,1451962491
Eenvincible,0,1,0.0,0,1,,1367948088,
Eerie,0,6,0.0,1,4,,1430575481,1449990380
ee04,0,0,0.0,0,0,,1410430993,1453165606
ee1izzie,0,3,0.0,0,2,,1285358610,1452890089
eeMZed,0,1,0.0,0,1,,1355157053,1452907905
eeZi,,336,0.0,0,150,,1401653908,1452702007
ee_scu,0,1,0.0,0,0,,1439536088,1453171530
ee_throwaway,0,3,0.0,0,0,,1450489989,1453174663
eeaamon,0,1,0.0,0,1,,1409336833,1452930074
eeadc,,32,0.0,12,7,,1375877790,1450207814
eeagerdeveloper,,70,1.0,18,39,,1285194329,1450207814
eean,,3,0.0,0,5,,1381945314,1450207814
eeasss,,2,0.0,0,2,,1347283157,1450207814
eebbtu4726,0,1,0.0,6,0,,1337249299,1452903053
eec,0,0,0.0,0,6,,1319729643,1452898063
eece,0,2,0.0,1,2,,1304251102,1452893560
eecks,0,173,0.0,0,0,,1433065222,1453169535
eecolor,,2,0.0,0,1,,1397803095,1450207814
eecsjoe,0,4,0.0,1,0,,1282548708,1452889839
eecsninja,,32,0.0,9,9,,1374684425,1452506918
eedahlgren,0,11,0.0,1,4,"I'm a linguist turned hacker.  Hey.",1326260295,1452899438
eeddyy,0,1,0.0,1,0,,1371564556,1452913762
eedeep,0,2,0.0,1,2,,1308800399,1452897187
eeds,0,5,0.0,0,0,,1425829267,1453166957
eedse,0,0,0.0,0,1,,1380832668,1452917015
eee111222333,0,1,0.0,0,1,,1386861215,1452919385
eee19,0,2,0.0,0,1,,1376714462,1452915572
eee777,0,1,0.0,0,1,,1251734209,1452888316
eee_c,0,31,0.0,0,17,,1323357826,1452898908
eeee,0,3,0.0,0,2,,1217107595,1452886608
eeeeaaii,0,54,0.0,1,23,,1326393190,1452900347
eeeebbbbrrrr,0,1,0.0,0,0,,1438979572,1453171381
eeeeee,0,1,0.0,0,2,,1338459066,1452903303
eeeeeeee,0,1,0.0,0,1,,1386662243,1452919341
eeeeeeeeeeeee,,80,0.0,0,61,,1359065493,1451925218
eeeeeeeikjlkj,0,1,0.0,0,0,,1444059442,1453172831
eeeeeta,0,2,0.0,0,0,,1446396545,1453173451
eeeemmm,,8,0.0,0,2,,1408279948,1450207814
eeeerrrr,0,-19,0.0,0,5,,1317278529,1452897187
eeeficus,0,5,0.0,0,3,,1365331733,1452920817
eeej,0,1,0.0,0,0,,1452799134,1453175359
eeejay,0,1,0.0,0,1,,1301355742,1452893072
eeek,0,6,0.0,0,4,"Designerd. ericknudtson dot com",1360344221,1452909634
eeemmm,0,2,0.0,0,2,,1384187944,1452918382
eeemmmccc123,0,1,0.0,0,1,,1368153769,1452912297
eeertekin,0,2,0.0,0,0,,1377347025,1453169164
eeerty,0,1,0.0,1,0,,1319518093,1452897963
eeeschwartz,0,1,0.0,1,1,,1357143967,1452908561
eeezyy,,93,0.0,5,0,,1284958424,1450207814
eefing,0,1,0.0,0,0,,1446509778,1453173497
eefvgdfbdb,0,1,0.0,1,0,,1327439128,1452899681
eegg,0,2,0.0,1,0,,1325167981,1452901515
eegilbert,,737,4.2093,47,62,"Assistant Professor at Georgia Tech. http://eegilbert.org",1278945583,1450207814
eegunnar,0,1,0.0,0,0,,1449175294,1453174317
eeheino,,7,0.0,4,3,"Founder and CEO at http://usetrace.com<p>http://twitter.com/EeroHeroHeino",1364389438,1450207814
eehirsch,0,1,0.0,0,1,,1296159914,1452911268
eeho,,29,0.0,0,8,,1395776522,1450207814
eehusky,0,4,0.0,0,1,,1354724674,1452907748
eeirinberg,,312,0.857143,76,18,,1334433898,1450207814
eej71,,1,0.0,0,1,,1379625212,1450207814
eek04,0,4,0.0,0,4,,1324423708,1452899040
eekee,,37,0.0,0,15,,1360759522,1450207814
eekelly2388,0,3,0.0,0,0,,1429410766,1453168296
eekfuh,,428,3.0,8,126,"hiya.<p>eml: dennis[@]deliciousmorsel.com",1266636242,1450207814
eekstreet,,6,0.0,13,0,,1412641867,1450207814
eeky,0,64,2.0,1,46,,1373584178,1452914682
eel,,283,2.27273,3,92,"I'm a software engineer living in the Boulder/Denver region.\nEmail: thinkago at gmail",1247014209,1450207814
eelco,,439,4.0,5,121,http://www.hackernewsers.com/users/eelco.html,1190015400,1426350787
eeldridge,0,1,0.0,1,1,,1343836327,1452904985
eelileah,0,1,0.0,1,0,,1340990207,1452903912
eelinow,,16,0.0,1,14,http://codedevl.blogspot.com,1190050194,1437319606
eelinwah,0,2,0.0,0,0,,1438350668,1453171193
eelke,,41,0.0,2,5,,1338997126,1450207814
eellpp,,36,0.0,0,21,,1414028396,1452793493
eelmeal,0,34,0.0,1,2,,1314723500,1452896359
eelsen,,19,0.0,0,6,,1366684239,1450207814
eemax,,44,0.0,0,13,,1409473986,1450207814
eemikula,0,2,0.0,0,0,,1432609306,1453174264
eemm,0,1,0.0,3,0,,1391803188,1452921306
eemph,0,22,0.0,0,0,,1434309580,1453169926
een1bhs,0,2,0.0,2,4,,1306248774,1452893876
eendividi,,7,0.0,0,2,,1402959989,1450207814
eengbrec,0,3,0.0,0,2,,1315353014,1452896454
eengstrom,0,65,1.0,0,55,,1298007364,1452892465
eep_opp,0,53,0.0,0,0,,1425667114,1453167359
eepar6,0,1,0.0,0,1,,1365494472,1452911790
eeperson,,202,1.93182,1,165,,1278128538,1450207814
eephd,0,7,0.0,1,5,"adnani at gmail",1398128040,1452923410
eepmah,0,1,0.0,1,0,,1342937912,1452904722
eeprom,0,2,0.0,0,0,"CTO @ Go2mobi",1427903405,1453167714
eeprom1,0,4,0.0,0,0,,1436294431,1453170565
eeps,0,2,0.0,1,2,,1328759528,1452899883
eepyaich,0,16,0.0,0,0,,1427991478,1453168909
eequalsmc,0,4,0.0,0,1,,1342051364,1452904492
eer,0,3,0.0,0,0,,1259470387,1452888609
eerbaro,,2,0.0,0,1,,1335146285,1450207814
eerburu,0,1,0.0,0,1,,1384305022,1452919548
eernie,0,2,0.0,2,0,,1353009603,1452917578
eerpini,,158,0.0,34,16,http://blog.satisheerpini.net,1289879960,1450207814
eerr,0,1,0.0,0,1,,1381418483,1452919247
eertami,,234,2.25,0,122,,1351187678,1452594276
eesaitcho,,1,0.0,1,0,,1360602892,1450207814
eeshanC,0,1,0.0,0,3,,1389337519,1452920054
eeshoe6,0,1,0.0,1,0,,1302255509,1452893233
eesov,,1,0.0,0,1,,1296815083,1450207814
eestrella,0,2,0.0,0,0,,1423582655,1453165983
eetduddet,0,6,0.0,0,2,,1389116142,1452919851
eeteku,0,1,0.0,8,0,,1345085715,1452905299
eetom1,0,1,0.0,0,1,,1399483251,1452924205
eettu,0,2,0.0,0,0,,1430228541,1453168537
eeturunen,,14,0.0,3,4,,1339512955,1450207814
eevans,0,3,0.0,0,1,,1269212990,1452889012
eevee,,598,2.61364,0,270,,1328121990,1452796847
eevilspock,,2032,0.954545,69,782,"<my username> at commonkarma.org",1300046800,1452646172
eevo,,34,0.0,3,11,,1227305431,1452286778
eevolve,0,2,0.0,0,0,,1438435155,1453171207
eewffwe,0,3,0.0,0,0,,1452721277,1453175331
eeww,0,4,0.0,0,0,,1438170704,1453171129
eeyonw,0,1,0.0,0,1,,1405100570,1452927100
eezis,0,7,0.0,0,0,,1431748764,1453169177
