ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
8159612,comment,8159289,8159598,4,0,bshimmin,,,"No need to apologise.  Honestly, relax - it&#x27;s Sunday, go spend some time with your friends and family instead of worrying about other people on the Internet.  It&#x27;s all going to be fine, I promise.",1407675588
8159611,comment,8158707,8159043,5,0,fbernier,,,"If I remember correctly zprezto started as a huge pull request to oh-my-zsh that the author rejected. You can probably find it in the closed issues of oh-my-zsh.",1407675557
8159610,comment,8159266,8159456,2,0,ryanmcdonough,,,"Latest tunnelblick beta comes with monochrome icons.",1407675501
8159609,comment,8159427,8159537,1,0,hvidgaard,,,"Most dev licensing are covered with an Action Pack for less than 500$, and once you gain some traction as a Silver Partner. SQL Server, while expensive, isn&#x27;t that bad compared to similar supported RDMS, and in any case, nothing prevents you from using a free RDMS in place.",1407675487
8159608,story,,,86,48,luu,"One woman can’t have a baby in nine months (2007)",http://gigamonkeys.wordpress.com/2007/05/10/baby-in-nine-months/,,1407675478
8159607,comment,8159266,8159602,1,0,scraplab,,,"Not at the moment. The icon shows useful information like whether a map is downloading or there&#x27;s a location error. It&#x27;s all open source, so happy to accept a pull request though.<p><a href=""https://github.com/tomtaylor/satellite-eyes/"" rel=""nofollow"">https://github.com/tomtaylor/satellite-eyes/</a>",1407675461
8159605,comment,8159289,8159587,1,0,bshimmin,,,"> And why do people care so much that this is at the top of HN, as opposed to the bottom?<p>Well, there are only so many hours in the day, and it&#x27;s nice to see exciting and innovative projects (and articles) gravitate towards the top - that is, surely, how HN is supposed to work.",1407675426
8159604,comment,8159427,8159593,3,0,allegory,,,"It works out about the same as Oracle now from SQL 2012. Azure is the only way to cut costs but the managed SQL services are awful. Both are equally hassle-some. SAP is different - you&#x27;re not paying for a product, you&#x27;re paying for consultants on subscription and a product...<p>Oracle tooling I.e. JDK, Netbeans, Oracle Linux (repackaged RHEL) etc is 100% free. VS isn&#x27;t.",1407675374
8159603,comment,8156786,8157658,1,0,0x006A,,,"Humans are 80% Water.",1407675363
8159602,comment,8159266,8159576,1,0,helipad,,,"Is there a way to run the app but hide the icon?",1407675353
8159601,comment,8158510,8158735,0,0,adrianwaj,,,"Do you think the Chinese toxic waste, aka &quot;manufactured sodium fluoride and byproducts&quot; that is put in public water supplies resembles anything like the calcium fluoride that the body needs?",1407675286
8159600,comment,8159427,8159427,2,0,doobiaus,,,"My short answer is, go with what you know, it&#x27;s better to have a solid working product than a flakey pile of learner spaghetti.<p>I&#x27;m a .net dude at a startup though and to be fair long term costs should be factored in, but can be mitigated. For one BizSpark is an absolute must to get started, and once you graduate there are the Action Packed for a few hundred dollars a year.<p>I would however suggest you look rather at using oss where possible even from . Net. We have used MySQL, Mongodb and redis on Linux because it keeps scaling costs down, and to be frank they&#x27; re better supported on the platform.<p>We also leverage BitBucket and TeamCity rather than TFS for cost reasons.<p>Having said that both Azure and AWS have fairly scalable windows and SQL hosting services.",1407675249
8159599,comment,8159427,8159464,14,0,sinamdar,,,"Completely agree. Remember, PG and team wrote Viaweb in Lisp because that is what they were comfortable with. They got acruired by Yahoo because they had the users and the best product in the market. The fact that it was built in Lisp did not deter Yahoo at all.<p>Stackoverflow is built on .Net and nobody is questioning that now.<p>It could turn out to be an advantage that the others keep writing you off as &#x27;destined to doom&#x27; because you are on the .Net platform.",1407675244
8159598,comment,8159289,8159596,7,0,kmfrk,,,"I&#x27;m sorry, do you find it uncomfortable to receive criticism on the Internet?",1407675225
8159597,comment,8159010,8159580,1,0,wfunction,,,"It&#x27;s just a smart-aleck comment pointing out that there is a &quot;bias&quot; because we&#x27;re using a finite number of points and we get the same exact answer every time -- and since that answer isn&#x27;t exactly equal to pi, the procedure is &quot;biased&quot;.<p>Which no one cares about because (1) this isn&#x27;t a probabilistic process in the first place, so &quot;bias&quot; itself is meaningless, and (2) there is now an exact bound on the error, unlike the previous case (I guess you can think of this as the &quot;variance&quot; if you want).",1407675180
8159596,comment,8159289,8159585,4,0,bshimmin,,,"Take a deep breath, seriously.  It seems likely you&#x27;re way more upset about it all than the guy who wrote the original repo.",1407675152
8159595,comment,8159460,8159460,2,0,n0body,,,"it&#x27;s an awful language, but it&#x27;s ubiquitous, and it&#x27;s flexible enough that libraries can smooth over the cracks.",1407675143
8159594,comment,8156556,8159515,0,0,wyager,,,"That&#x27;s obviously false. If there were an infinite supply of desperate people &quot;willing to work more for less&quot;, wages would be zero, or minimum wage at most.<p>There is a finite supply of labor, and we are not anywhere near a level of technology where we no longer have an unbounded demand for labor.",1407675093
8159593,comment,8159427,8159537,5,0,justin66,,,"> Microsoft licensing, particularly dev tools and SQL is incredibly expensive and an order of magnitude more expensive on deployment and diagnostic time than anything else.<p>Oracle? SAP?",1407675085
8159592,comment,8156786,8159444,2,0,kuschku,,,"And in Siberia you sometimes encounter -70°C and in Dubai you measure 50°C (Both of which would be off the 0-100F scale).<p>Internationally Celsius make more sense.",1407675011
8159591,comment,8159110,8159582,5,0,pilif,,,"The HTML5 encrypted media extensions. Chrome has support for that",1407674976
8159590,comment,8157398,8158935,1,0,knowtheory,,,"Right, but certain individual events are signifiers for larger systemic changes.  If one needs reliable summer access through the arctic for this to work, relying on a fluke <i>isn&#x27;t</i> going to work.<p>The problem with climate change is that there is plenty of rigorous statistical analysis... and yet ppl deny the analyses, deny the evidence collection, deny that there is any evidence.  I&#x27;d like to think this is a different game now that business are making decisions predicated on it.",1407674944
8159589,comment,8158976,8159569,2,0,afarrell,,,"I&#x27;m confused by this.\nHow does contributing money to people developing software for the commons lead to abandonware? And is abandonware a problem if it is free/open-source? Should I avoid publishing my hobby projects that I&#x27;m not planning to support?",1407674939
8159588,story,,,15,2,manojdv,"Show HN: Simply eat right to fuel your body and mind",http://fuel.build/#?##,,1407674931
8159587,comment,8159289,8159579,5,0,jnbiche,,,">people are confused as to why this frankly somewhat amateurish project is currently at the top of HN.<p>Probably the GP&#x27;s irritation comes from the same place as mine: needlessly abrasive remarks instead of encouragement and constructive criticism that a community like this should provide.<p>And why do people care so much that this is at the top of HN, as opposed to the bottom?<p>>I think you&#x27;d expect something that&#x27;s cleverly using Angular to pull in data dynamically from disparate sources and plotting pretty charts from it,<p>That part is relatively easy to add, given the nice template this provides.  Really, for me, creating this kind of layout is the time-consuming part.  Pulling in data from some REST api is a relatively quick task.",1407674923
8159586,story,,,1,0,aburan28,"Gevent Tutorial",http://sdiehl.github.io/gevent-tutorial/,,1407674915
