ID,Karma,About,Created,Updated
TD-Linux,1618,,1391143615,1452910728
TDAnderson,0,,1387062542,1452919419
TDBaby,3,"I am TD User",1323787143,1452898858
TDCrowdsource,3,,1297196792,1452892263
TDL,2212,"twitter: @TDLAmagi",1309751787,1452471858
td,63,,1276507050,1452889344
td21,1,,1369541634,1452912909
tdaltonc,1154,"I&#x27;m a neuroEconomist escaping academia.",1363475795,1452046566
tdaltonm,-2,,1424247517,1453166289
tdammers,1,,1404112820,1452926237
tdang,6,,1331683438,1452902371
tdas,3,,1359728606,1452909394
tdat13,1,"I study math and try to do computing.",1410160034,1450267840
tdavey,1,,1316130378,1452897801
tdavidson,38,taylordavidson.com,1213324464,1452886608
tdavis,6240,"codes+designs websites; wears pants.<p>yc summer '08<p>http://swaptitude.com - Skill exchange for the creative community",1202418771,1439597174
tdavis2011,1,,1317938143,1452897450
tdavissploor,1,,1441306134,1453174401
tdawg2343,1,,1384661888,1452918781
tdawson,1,,1388682767,1452919714
tdayton,2,,1211913669,1211913669
tdb100,1,,1304169167,1452893560
tdb7893,13,,1443796319,1453172779
tdbryant2,1,,1444410749,1453172954
tdburn,2,,1334332604,1450207814
tdd,1,,1288280085,1452891944
tdd1,-1,,1374336131,1452914922
tddfuckwitz,6,,1434614414,1453170043
tddguru,4,,1439821986,1453171613
tddian,82,"[ my public key: https://keybase.io/porteneuve; my proof: https://keybase.io/porteneuve/sigs/7T5WUDCLl67XuPEl1wKmJqvSdgsyq8VoMRY3JB_59TQ ]",1424343618,1453166332
tddragon,1,,1355896450,1452908274
tde25lg1,1,,1313687895,1452896423
tdeang,1,"twitter > @tobdea<p>Analyst @ VC",1387286762,1453168921
tdeangelis,424,,1384206007,1450207814
tdebroc,3,,1325500463,1450207814
tdec,26,http://tdec.github.io,1362653834,1452910575
tdeck,3,,1452063848,1453175017
tdeckard2000,1,,1381242706,1452917095
tdeckers,1,,1405017087,1452927035
tdedecko,466,"http://thom.dedecko.com\nTwitter: tdedecko",1175088159,1419007037
tdees40,1079,"timothy dot dees at gmail dot com",1362170732,1450891459
tdefarbus,0,,1418438871,1453165265
tdegrunt,4,,1312312753,1452895525
tdeitch,15,"Programmer and student at Stanford University.<p>http://www.tdeitch.com",1322874731,1450207814
tdel,1,,1441102663,1453171985
tdelesio,1,,1311794279,1452895373
tdenison,1,,1348952412,1452906370
tdenkinger,38,,1324513713,1452899040
tdenney,2,,1202367464,1450207814
tdenniston,1,,1371153896,1452913702
tdeo,1,,1394475194,1452922593
tdeschamps,3,,1398410337,1453174972
tdestan,5,,1412725638,1453168591
tdevane,6,,1314748403,1450207814
tdevaux,2,,1342371095,1450207814
tdevito,3,,1410368176,1453171327
tdewbury,7,,1250628208,1452888406
tdfischer,9,,1404234354,1450207814
tdfromco,1,,1346084762,1452905578
tdfw,14,,1439938445,1453171657
tdfx,1232,developer,1268779893,1450207814
tdg,42,,1347659315,1450207814
tdgogx03,1,,1333969774,1452901619
tdgrmsn,2,,1355435294,1452908114
tdgrnwld,161,,1342199239,1452904585
tdgs,2,,1325775151,1450207814
tdheff,2,,1375104433,1452915473
tdhftw,2,,1413900175,1450207814
tdhoot,1,,1363592320,1453171242
tdhs78,15,,1342680160,1452904688
tdhz77,-4,,1422654022,1453167938
tdicola,2874,,1311302790,1451842735
tdieds,97,"Community manager at Percona",1371562616,1452913762
tdietrich,3,,1433193868,1453169584
tdietz,2,,1210869447,1210869447
tdiggity,49,,1360827634,1450207814
tdignan,2,,1307506884,1452894165
tdignum,1,,1423853092,1453166109
tdimaline,2,,1344506181,1452905182
tdinkar,5,,1337940969,1452903112
tdirect,7,,1371080039,1452913626
tdispatch,1,,1371564566,1452913762
tdistler,2,,1323103420,1452898756
tdj,33,"Machine learning, natural language processing, mobility. \nBerlin, Germany.\n http://tdj.si",1292941103,1450207814
tdjones74021,2,,1281532305,1452889716
tdjprj,2,,1276239423,1452889344
tdk,4,http://squte.com/~tdk,1392932849,1450207814
tdk2fe,2,,1420307829,1453164945
tdkl,551,,1417427359,1452944061
tdkr,77,,1343536523,1450207814
tdm,1,,1239860402,1452887513
tdm911,383,,1232713347,1452887289
tdmackey,594,"http://tdmackey.com\nhttp://booleanhaiku.com",1244688599,1452887978
tdmartin,2,,1346988035,1452905800
tdmule,27,,1381740801,1450207814
tdnn,1,,1448442398,1453174147
tdobson,28,"Thinker Blogger Hacker Hiker: http://tdobson.net",1305066722,1450207814
tdog123,19,,1264717656,1452888810
tdoggette,1018,,1214301384,1450207814
tdogsoccer8,2,,1420222102,1453169140
tdok,6,,1291052416,1452891611
tdonaghe,13,,1341425398,1450207814
tdondich,36,,1357354613,1450207814
tdonia,604,"travis (at) likestripes (.com)  ///  @likestripes",1222737952,1450207814
