ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
KPCBFellows,0,11,0.0,3,0,http://www.kpcbfellows.com,1317947783,
KPLauritzen,0,10,0.0,0,10,,1328348619,1441622168
KPe118,0,1,0.0,0,1,,1363477375,
KPfefferle,0,1,0.0,1,0,"Double Agent 0012 at Test Double. Maker, thinker, rationalist.",1296366338,1424203773
KPisani,0,1,0.0,1,0,,1371839967,
Kpako,0,3,0.0,0,1,,1233117672,
Kpjames,0,1,0.0,1,0,,1305798193,
Kpourdeilami,0,18,0.0,21,9,,1395012290,1435798491
Kprior88,0,1,0.0,0,0,,1439842159,1453171629
Kpryor,0,1,0.0,0,1,,1287614788,
kp02,,214,0.0,15,0,,1387064212,1450207814
kp2014,,1,0.0,0,1,,1414670425,1450207814
kp2015,,1,0.0,3,2,"Founder of Mammoth Tweets. Create tweet and share tweets more than 140 characters.<p>http://mammoth.social",1414674885,1450267840
kp209,0,5,0.0,1,0,,1289806170,1452890678
kp212,0,262,2.0,9,24,,1209270213,1209270213
kp25,,504,1.13333,74,33,,1393930538,1452134739
kp27,,89,0.0,4,6,,1368629345,1450207814
kp368,,8,0.0,8,3,,1419595859,1450267840
kp5316,0,1,0.0,1,0,,1338915577,1452903362
kp666,,-2,0.0,0,5,,1366348901,1450207814
kp812,0,18,0.0,2,11,,1258125973,1452888557
kp8383,0,2,0.0,0,1,,1313445585,1452896359
kpachani,0,1,0.0,1,0,,1306937999,1452894027
kpaddie,0,3,0.0,0,0,,1435852135,1453171883
kpaddy,0,2,0.0,0,0,"programmer at a start-up in Bangalore, India.",1259468651,1452888609
kpajtasev,0,1,0.0,0,0,,1449008528,1453174264
kpak130,0,1,0.0,0,0,,1253203510,1452888344
kpaku06,0,1,0.0,1,0,,1346734880,1452905745
kpanda,0,-2,0.0,0,2,"Ordinary guy trying to leave extra ordinary life.",1393238071,1452922429
kpanghmc,,537,3.64286,11,57,"Software engineer at Google<p>http://www.kevinwilliampang.com\nhttp://www.twitter.com/kevinpang\nhttps://plus.google.com/109578386213864777590",1223447057,1450207814
kpantsman,0,115,0.0,1,0,,1326133106,1452899469
kpao,,75,2.55556,1,34,"Chief Pilot at Flying Development Studio, working on Infinite Flight.",1299866564,1450207814
kpapke,,32,1.30769,3,35,,1357616185,1450207814
kparaju,,9,0.0,0,7,kshitijparajuli.com,1329679213,1450207814
kparashar,,1,0.0,0,1,"Founder @ Coin",1332363953,1450207814
kparikh,,46,0.0,5,3,,1329255922,1450207814
kparjaszewski,0,19,0.0,0,0,,1381921776,1453168438
kpark,0,1,0.0,6,0,,1306186981,1452893954
kparsons,0,1,0.0,0,0,,1433172067,1453169560
