ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
K-Phoen,0,1,0.0,1,0,,1370262966,1426755933
K-Wall,0,111,0.0,4,11,"Yup. I&#x27;m a geek.",1395291947,1447692246
K-Zodron,0,40,0.0,2,5,,1281468098,
K-jo,0,2,0.0,0,1,,1276974932,
k-a-r,0,4,0.0,0,6,,1329100920,1452900033
k-brac,0,2,0.0,0,0,,1452082443,1453175017
k-e,0,2,0.0,3,0,,1394039210,1452922098
k-i-m,0,668,0.0,16,4,,1341838756,1452904354
k-k-kombo,0,1,0.0,1,0,,1407013951,1452928493
k-mcgrady,,10942,2.63636,308,3019,,1302000846,1452889185
k-ris,,4,0.0,0,1,,1333030131,1450207814
k-zed,0,12,0.0,0,12,,1249713746,1452888234
