ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
A321,0,11,0.0,0,2,,1372658441,1425297466
A3c4a,0,4,0.0,0,3,,1376161908,
A3mercury,0,1,0.0,0,1,,1450888349,1450890703
a3049073,0,1,0.0,0,1,,1410786235,1452931348
a3089268,,29,0.0,1,3,,1399388037,1450207814
a31415,0,1,0.0,1,0,,1368718283,1452912589
a3159499,0,1,0.0,0,1,,1410943550,1452931388
a3176082,,8,0.0,0,3,,1410961488,1450207814
a33lpha,0,1,0.0,1,0,,1311012447,1452895124
a357271913,0,1,0.0,20,0,,1323765383,1452898858
a3_nm,,1649,2.68182,7,513,"a3nm.net<p>[ my public key: https://keybase.io/a3nm; my proof: https://keybase.io/a3nm/sigs/ShC6GmqmNip19Nagy9Yq7xoQGu_gTB0U000D2m0Pc4w ]",1280223690,1452877468
a3camero,,545,1.95455,4,279,"Programmer + Tech Lawyer",1303350126,1451562886
a3d6g2f7,0,72,2.0,0,44,,1337749722,1452903081
a3dfx,0,1,0.0,0,1,,1326999634,1452899567
a3n,,4713,2.29545,10,2550,,1364540552,1452827654
a3nm,,12,0.0,2,3,,1285537546,1450207814
a3poify,,8,0.0,0,2,"Hello. I&#x27;ve been lurking for a while, and have decided to become a poster.<p><pre><code>  Thanks for reading</code></pre>",1387811798,1450207814
a3r0,,9,0.0,0,5,,1303551064,1450207814
a3vioces,0,-1,0.0,0,2,,1386822270,1452919385
a3voices,,2401,1.25,134,616,,1358746353,1450207814
