ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
Qz,0,3365,2.0,0,1264,,1267902962,
Qzmp,0,5,0.0,0,5,,1404084332,1413449159
qz10,0,3,0.0,0,1,,1374105912,1452914857
qzapaia,,4,0.0,9,1,,1372080824,1450207814
qzc4,0,17,0.0,2,22,,1394248535,1452922340
qzcx,,167,0.0,0,77,"Computer Engineering Major from Brigham Young University.\nCurrently working for HP Enterprise on &quot;The Machine&quot; as a Design Verification Engineer.",1397141141,1451922826
qzerolee,,2,0.0,1,0,,1409558303,1450207814
qzervaas,,1403,1.56818,164,111,"Maker of Streaks (http://streaksapp.com). Based in Adelaide, Australia",1368073666,1452059639
qzg,0,1,0.0,0,1,,1285336936,1452892498
qzio,,55,0.0,4,14,,1235548044,1450207814
qznc,,3365,3.40909,58,1188,"Website: http://beza1e1.tuxen.de",1334214949,1452518938
qzpmf,0,4,0.0,1,0,,1220240957,1452886518
qzprt,0,-1,0.0,0,1,,1305287614,1452893696
qzr3,0,1,0.0,0,1,,1378981628,1452917470
qzuq1793,0,1,0.0,6,0,,1331901338,1452900782
qzw,0,83,0.0,0,0,,1424360721,1453166356
qzwxecrvtb,0,1,0.0,0,1,,1395087017,1452922340
qzxt,0,345,5.0,12,43,,1345661147,1452909044
qzxvwt,,15,0.0,0,17,,1385578037,1451600002
qzzwvixg41,0,1,0.0,2,0,,1332843751,1452901076
