ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
VWQWrT,0,1,0.0,0,1,,1407860668,1452929025
Vweller,0,1,0.0,0,1,,1284570453,1452890023
Vwoods111,0,2,0.0,0,3,"A young developer and serial entrepreneur from Georgia Tech seeking to make a difference in the world one day at a time.",1349288729,1452906576
vWil,0,1,0.0,0,1,,1351865326,1452917095
vwadhwani,,201,0.0,15,2,"Former Apple EPM (Airport, iMac, etc) Now doing my own thing. I'm on twitter @vwadhwani",1269399757,1450207814
vwawt6815,0,1,0.0,1,0,,1312914536,1452901619
vwbjv8451,0,1,0.0,1,0,,1312914628,1452901775
vwcoder,0,1,0.0,0,4,"In full time employment and running a 5-9 job as well trying to get to self employment.",1274436494,1452889246
vwcx,0,19,0.0,0,0,,1351090221,1453170009
vwdiesel,0,1,0.0,0,1,,1206364777,1206364777
vwelch,0,3,0.0,0,3,,1289575934,1452891611
vwelling,,10,0.0,1,8,"Developer Evangelist @ Coolblue",1407404179,1450207814
vwfwerwetqwerqw,0,9,0.0,0,5,,1369125788,1452912657
vwgill,0,1,0.0,0,1,,1391556248,1452921067
vwgmd2712,0,1,0.0,1,0,,1312913936,1452901076
vwhyk1770,0,1,0.0,1,0,,1312913915,1452900983
vwilson,0,271,0.0,10,0,,1391620540,1452921185
vwinsyee,,657,4.45455,15,78,"email: w.victoryee/at/gmail.com",1347074546,1450207814
vwnatalie,0,1,0.0,1,0,,1380050936,1452916851
vwoelm,0,1,0.0,2,2,,1308405187,1452900162
vwoll2001,0,1,0.0,1,0,,1380746911,1452917015
vwoolf,,389,2.4,28,34,,1316809832,1452874721
vworldv,,2,0.0,0,3,,1336006836,1450207814
vwruetag,,4,0.0,0,3,,1400947299,1450207814
vwtom,0,5,0.0,1,1,,1180962695,1180962695
vwtxh3052,0,1,0.0,1,0,,1312914715,1452901808
vwvyx6153,0,1,0.0,1,0,,1312913855,1452900955
vwznc9228,0,1,0.0,1,0,,1312915246,1452902546
